Date_Time,Air Temperature_°C ,Relative Humidity_%,Atmospheric Pressure_kPa
9/11/2024 10:20,20.06,56.12,101.75
9/11/2024 10:30,20.65,54.11,101.74
9/11/2024 10:40,20.08,55.88,101.74
9/11/2024 10:50,21.38,52.68,101.72
9/11/2024 11:00,19.89,55.29,101.71
9/11/2024 11:10,19.77,55.61,101.71
9/11/2024 11:20,20.41,54.33,101.69
9/11/2024 11:30,22.23,49.23,101.67
9/11/2024 11:40,21.34,49.26,101.68
9/11/2024 11:50,20.74,51.93,101.66
9/11/2024 12:00,21.46,49.49,101.64
9/11/2024 12:10,21.44,49.51,101.64
9/11/2024 12:20,20.94,51.17,101.64
9/11/2024 12:30,20.27,55.18,101.63
9/11/2024 12:40,20.61,55.07,101.62
9/11/2024 12:50,21.21,53.27,101.61
9/11/2024 13:00,21.39,52.57,101.6
9/11/2024 13:10,20.75,53.86,101.6
9/11/2024 13:20,21.6,54.11,101.59
9/11/2024 13:30,22.32,51.41,101.59
9/11/2024 13:40,20.6,53.94,101.59
9/11/2024 13:50,21.51,51.6,101.58
9/11/2024 14:00,21.94,49.5,101.58
9/11/2024 14:10,21.92,51.69,101.58
9/11/2024 14:20,22.04,50.97,101.58
9/11/2024 14:30,20.98,52.74,101.58
9/11/2024 14:40,21.41,50.89,101.57
9/11/2024 14:50,21.92,50.02,101.55
9/11/2024 15:00,21.51,52.03,101.55
9/11/2024 15:10,21.12,53.36,101.55
9/11/2024 15:20,21.09,53.78,101.55
9/11/2024 15:30,20.99,54.32,101.55
9/11/2024 15:40,20.88,54.28,101.55
9/11/2024 15:50,20.75,54.06,101.56
9/11/2024 16:00,20.55,54.94,101.55
9/11/2024 16:10,20.69,54.22,101.55
9/11/2024 16:20,20.56,53.66,101.55
9/11/2024 16:30,20.41,54.87,101.55
9/11/2024 16:40,20.23,55.15,101.54
9/11/2024 16:50,20.25,55.54,101.53
9/11/2024 17:00,20.04,56.36,101.54
9/11/2024 17:10,20.03,55.79,101.55
9/11/2024 17:20,19.53,57.11,101.56
9/11/2024 17:30,19.39,58.36,101.57
9/11/2024 17:40,19.21,58.53,101.58
9/11/2024 17:50,18.93,59.33,101.59
9/11/2024 18:00,18.75,60,101.61
9/11/2024 18:10,18.59,60.32,101.62
9/11/2024 18:20,18.39,61.23,101.64
9/11/2024 18:30,18.21,62.26,101.65
9/11/2024 18:40,18.06,62.75,101.66
9/11/2024 18:50,17.89,61.52,101.68
9/11/2024 19:00,17.75,62.02,101.68
9/11/2024 19:10,17.54,62.89,101.68
9/11/2024 19:20,17.32,63.22,101.69
9/11/2024 19:30,17.13,63.42,101.7
9/11/2024 19:40,16.97,63.6,101.7
9/11/2024 19:50,16.8,63.76,101.71
9/11/2024 20:00,16.59,64.2,101.72
9/11/2024 20:10,16.26,65.23,101.73
9/11/2024 20:20,15.97,66.45,101.74
9/11/2024 20:30,15.87,67.1,101.74
9/11/2024 20:40,15.65,68.11,101.74
9/11/2024 20:50,15.6,68.78,101.74
9/11/2024 21:00,15.49,69.43,101.74
9/11/2024 21:10,15.36,70.25,101.75
9/11/2024 21:20,15.27,70.71,101.75
9/11/2024 21:30,15.06,71.44,101.75
9/11/2024 21:40,14.83,72.39,101.75
9/11/2024 21:50,14.51,73.47,101.74
9/11/2024 22:00,14.07,75.22,101.73
9/11/2024 22:10,13.6,77.1,101.73
9/11/2024 22:20,13.58,77.33,101.72
9/11/2024 22:30,13.63,76.76,101.72
9/11/2024 22:40,13.35,77.58,101.72
9/11/2024 22:50,13.18,78.38,101.71
9/11/2024 23:00,13.54,76.11,101.7
9/11/2024 23:10,13.82,74.49,101.7
9/11/2024 23:20,13.56,74.92,101.69
9/11/2024 23:30,13.14,76.14,101.68
9/11/2024 23:40,12.75,77.22,101.68
9/11/2024 23:50,12.27,78.92,101.67
10/11/2024 0:00,12.02,79.66,101.67
10/11/2024 0:10,11.85,80.06,101.65
10/11/2024 0:20,11.68,80.45,101.64
10/11/2024 0:30,11.46,80.6,101.63
10/11/2024 0:40,11.19,81.37,101.62
10/11/2024 0:50,10.98,81.9,101.61
10/11/2024 1:00,10.75,82.47,101.6
10/11/2024 1:10,10.53,83.21,101.59
10/11/2024 1:20,10.32,83.99,101.59
10/11/2024 1:30,10.13,84.58,101.58
10/11/2024 1:40,10.01,85.1,101.58
10/11/2024 1:50,9.92,85.45,101.59
10/11/2024 2:00,9.75,85.93,101.58
10/11/2024 2:10,9.74,85.99,101.58
10/11/2024 2:20,9.65,85.93,101.58
10/11/2024 2:30,9.58,85.91,101.59
10/11/2024 2:40,9.75,85.85,101.59
10/11/2024 2:50,9.91,84.69,101.6
10/11/2024 3:00,10.04,83.95,101.61
10/11/2024 3:10,10.08,83.32,101.61
10/11/2024 3:20,10.02,83.25,101.61
10/11/2024 3:30,9.91,83.62,101.61
10/11/2024 3:40,9.68,84.5,101.61
10/11/2024 3:50,9.49,85.34,101.61
10/11/2024 4:00,9.41,85.97,101.61
10/11/2024 4:10,9.39,86.42,101.61
10/11/2024 4:20,9.28,86.89,101.61
10/11/2024 4:30,9.15,87.66,101.62
10/11/2024 4:40,9.08,88.68,101.62
10/11/2024 4:50,8.99,89.22,101.63
10/11/2024 5:00,8.97,90.21,101.64
10/11/2024 5:10,8.95,90.51,101.64
10/11/2024 5:20,8.96,91.32,101.67
10/11/2024 5:30,9.06,91.75,101.68
10/11/2024 5:40,9.19,92.07,101.7
10/11/2024 5:50,9.52,91.48,101.71
10/11/2024 6:00,9.84,91.51,101.71
10/11/2024 6:10,10.58,90.31,101.72
10/11/2024 6:20,11.4,87.75,101.74
10/11/2024 6:30,12.59,82.91,101.75
10/11/2024 6:40,13.54,78.69,101.76
10/11/2024 6:50,14.2,75.95,101.77
10/11/2024 7:00,14.81,73.73,101.77
10/11/2024 7:10,15.27,72.27,101.78
10/11/2024 7:20,15.87,70.04,101.79
10/11/2024 7:30,16.43,68.33,101.8
10/11/2024 7:40,16.67,67.4,101.81
10/11/2024 7:50,17.33,66.56,101.81
10/11/2024 8:00,18.06,64.1,101.81
10/11/2024 8:10,19,61.53,101.82
10/11/2024 8:20,19.05,61.38,101.82
10/11/2024 8:30,19.57,59.91,101.82
10/11/2024 8:40,19.74,58.72,101.82
10/11/2024 8:50,19.96,58.31,101.82
10/11/2024 9:00,20.49,56.8,101.82
10/11/2024 9:10,20.43,56.22,101.81
10/11/2024 9:20,20.62,55.65,101.81
10/11/2024 9:30,20.9,54.7,101.81
10/11/2024 9:40,21.26,53.54,101.82
10/11/2024 9:50,21.45,51.59,101.82
10/11/2024 10:00,21.44,50.76,101.81
10/11/2024 10:10,21.5,49.4,101.81
10/11/2024 10:20,21.6,49.84,101.79
10/11/2024 10:30,22.2,48.35,101.79
10/11/2024 10:40,22.9,47.45,101.78
10/11/2024 10:50,21.74,53.3,101.79
10/11/2024 11:00,20.75,56.8,101.79
10/11/2024 11:10,20.25,59.38,101.79
10/11/2024 11:20,21.18,57.78,101.78
10/11/2024 11:30,20.34,59.89,101.77
10/11/2024 11:40,20.76,59.46,101.75
10/11/2024 11:50,19.93,60.95,101.75
10/11/2024 12:00,20.16,61.91,101.73
10/11/2024 12:10,21.77,57.73,101.72
10/11/2024 12:20,21.73,56.33,101.71
10/11/2024 12:30,21.82,56.21,101.71
10/11/2024 12:40,21.62,57.02,101.7
10/11/2024 12:50,22.02,56.89,101.7
10/11/2024 13:00,21.73,56.64,101.7
10/11/2024 13:10,21.52,57.33,101.7
10/11/2024 13:20,21.7,57.05,101.69
10/11/2024 13:30,22.03,55.39,101.68
10/11/2024 13:40,22.73,53.8,101.68
10/11/2024 13:50,22.4,53.49,101.67
10/11/2024 14:00,22.17,52.93,101.66
10/11/2024 14:10,22.95,50.12,101.64
10/11/2024 14:20,22.76,50.7,101.64
10/11/2024 14:30,22.3,50.88,101.63
10/11/2024 14:40,22.63,50.81,101.61
10/11/2024 14:50,22.44,49.93,101.61
10/11/2024 15:00,21.52,51.88,101.61
10/11/2024 15:10,21.67,51.25,101.6
10/11/2024 15:20,21.54,51.93,101.59
10/11/2024 15:30,21.68,51.22,101.59
10/11/2024 15:40,21.63,52.77,101.58
10/11/2024 15:50,21.56,51.91,101.58
10/11/2024 16:00,21.62,52.41,101.58
10/11/2024 16:10,21.81,53.34,101.59
10/11/2024 16:20,21.11,54.16,101.6
10/11/2024 16:30,20.96,55.51,101.6
10/11/2024 16:40,20.84,56.16,101.61
10/11/2024 16:50,20.44,57.48,101.61
10/11/2024 17:00,20.31,56.77,101.62
10/11/2024 17:10,20.26,57.57,101.63
10/11/2024 17:20,19.83,58.87,101.65
10/11/2024 17:30,19.26,61.39,101.66
10/11/2024 17:40,19.1,63.32,101.67
10/11/2024 17:50,19.03,63.78,101.68
10/11/2024 18:00,18.79,65.43,101.68
10/11/2024 18:10,18.55,66.94,101.7
10/11/2024 18:20,18.34,68.63,101.71
10/11/2024 18:30,18.15,68.98,101.71
10/11/2024 18:40,18.03,70.95,101.72
10/11/2024 18:50,17.9,71.24,101.72
10/11/2024 19:00,17.79,71.44,101.74
10/11/2024 19:10,17.67,72.53,101.75
10/11/2024 19:20,17.53,73.82,101.76
10/11/2024 19:30,17.35,74.66,101.76
10/11/2024 19:40,17.16,75.52,101.77
10/11/2024 19:50,17.1,76.62,101.78
10/11/2024 20:00,17.1,76.88,101.79
10/11/2024 20:10,17.02,77.01,101.8
10/11/2024 20:20,16.9,77.34,101.81
10/11/2024 20:30,16.76,77.82,101.81
10/11/2024 20:40,16.71,78.02,101.81
10/11/2024 20:50,16.5,78.75,101.82
10/11/2024 21:00,16.31,79.81,101.83
10/11/2024 21:10,16.11,80.67,101.84
10/11/2024 21:20,15.93,81.49,101.84
10/11/2024 21:30,15.8,82.12,101.84
10/11/2024 21:40,15.63,83.19,101.83
10/11/2024 21:50,15.48,83.48,101.82
10/11/2024 22:00,15.22,84.13,101.81
10/11/2024 22:10,14.94,85.31,101.8
10/11/2024 22:20,14.64,86.37,101.79
10/11/2024 22:30,14.42,87,101.78
10/11/2024 22:40,14.12,87.65,101.77
10/11/2024 22:50,13.86,88.89,101.77
10/11/2024 23:00,13.62,89.96,101.75
10/11/2024 23:10,13.4,91.26,101.75
10/11/2024 23:20,13.33,92.27,101.74
10/11/2024 23:30,13.53,91.85,101.73
10/11/2024 23:40,14.04,87.85,101.73
10/11/2024 23:50,14.36,83.36,101.72
11/11/2024 0:00,14.47,81.19,101.71
11/11/2024 0:10,14.49,80.42,101.69
11/11/2024 0:20,14.27,80.53,101.69
11/11/2024 0:30,13.98,81.3,101.66
11/11/2024 0:40,13.74,82.2,101.66
11/11/2024 0:50,13.49,83.03,101.64
11/11/2024 1:00,13.15,83.83,101.64
11/11/2024 1:10,12.72,85.34,101.62
11/11/2024 1:20,12.29,86.94,101.61
11/11/2024 1:30,12.01,88.49,101.6
11/11/2024 1:40,11.81,89.3,101.59
11/11/2024 1:50,11.75,89.87,101.58
11/11/2024 2:00,11.59,89.65,101.57
11/11/2024 2:10,11.37,90.15,101.57
11/11/2024 2:20,11.19,90.71,101.56
11/11/2024 2:30,10.99,91.46,101.56
11/11/2024 2:40,10.87,91.73,101.56
11/11/2024 2:50,10.78,92.21,101.56
11/11/2024 3:00,10.64,92.52,101.55
11/11/2024 3:10,10.62,92.65,101.55
11/11/2024 3:20,10.54,92.83,101.56
11/11/2024 3:30,10.49,92.9,101.56
11/11/2024 3:40,10.55,93,101.58
11/11/2024 3:50,10.49,92.74,101.58
11/11/2024 4:00,10.38,92.95,101.58
11/11/2024 4:10,10.38,93.35,101.58
11/11/2024 4:20,10.29,93.43,101.58
11/11/2024 4:30,10.25,93.68,101.58
11/11/2024 4:40,10.15,93.99,101.59
11/11/2024 4:50,10.07,94.25,101.59
11/11/2024 5:00,9.99,94.67,101.6
11/11/2024 5:10,9.95,95.09,101.61
11/11/2024 5:20,9.74,94.86,101.62
11/11/2024 5:30,9.71,95.3,101.63
11/11/2024 5:40,9.89,96.13,101.63
11/11/2024 5:50,10.07,96.36,101.64
11/11/2024 6:00,10.32,96.75,101.65
11/11/2024 6:10,10.78,96.77,101.66
11/11/2024 6:20,11.35,96.45,101.66
11/11/2024 6:30,12.3,93.88,101.68
11/11/2024 6:40,13.41,88.21,101.69
11/11/2024 6:50,14.19,85.27,101.69
11/11/2024 7:00,14.75,83.14,101.69
11/11/2024 7:10,15.44,81.07,101.69
11/11/2024 7:20,16.04,78.29,101.7
11/11/2024 7:30,16.67,77,101.7
11/11/2024 7:40,17.13,74.94,101.7
11/11/2024 7:50,17.45,74.39,101.71
11/11/2024 8:00,17.89,72.41,101.72
11/11/2024 8:10,18.59,70.65,101.71
11/11/2024 8:20,18.77,69.49,101.72
11/11/2024 8:30,18.92,69.3,101.71
11/11/2024 8:40,19.51,67.81,101.69
11/11/2024 8:50,19.51,67.68,101.69
11/11/2024 9:00,20.03,65.96,101.68
11/11/2024 9:10,20.24,65.45,101.66
11/11/2024 9:20,21.05,63.42,101.65
11/11/2024 9:30,21.41,61.25,101.63
11/11/2024 9:40,21.76,59.84,101.63
11/11/2024 9:50,21.97,58.09,101.62
11/11/2024 10:00,22.25,56.92,101.62
11/11/2024 10:10,22.48,55.47,101.61
11/11/2024 10:20,22.83,57.11,101.6
11/11/2024 10:30,22.98,56.56,101.59
11/11/2024 10:40,23.5,55.6,101.59
11/11/2024 10:50,23.68,54.32,101.58
11/11/2024 11:00,24.16,53.67,101.57
11/11/2024 11:10,24.26,53.32,101.55
11/11/2024 11:20,24.5,52,101.54
11/11/2024 11:30,24.29,51.21,101.53
11/11/2024 11:40,24.31,50.86,101.52
11/11/2024 11:50,24.82,50.6,101.51
11/11/2024 12:00,24.88,50.55,101.5
11/11/2024 12:10,24.45,52,101.49
11/11/2024 12:20,24.45,52.06,101.48
11/11/2024 12:30,23.73,53.44,101.48
11/11/2024 12:40,24.16,52.81,101.49
11/11/2024 12:50,24.25,52.59,101.49
11/11/2024 13:00,24.08,50.79,101.48
11/11/2024 13:10,23.74,50.72,101.48
11/11/2024 13:20,23.38,53.12,101.48
11/11/2024 13:30,23.44,53.27,101.47
11/11/2024 13:40,23.46,54.63,101.47
11/11/2024 13:50,23.25,55.64,101.47
11/11/2024 14:00,23.14,55.73,101.46
11/11/2024 14:10,22.97,55.81,101.45
11/11/2024 14:20,22.72,55.97,101.45
11/11/2024 14:30,22.93,55.16,101.44
11/11/2024 14:40,22.84,55.03,101.43
11/11/2024 14:50,22.97,54.7,101.43
11/11/2024 15:00,22.87,53.45,101.43
11/11/2024 15:10,22.47,56.68,101.42
11/11/2024 15:20,22.57,56.19,101.43
11/11/2024 15:30,22.39,55.7,101.43
11/11/2024 15:40,22.32,55.27,101.43
11/11/2024 15:50,22.11,54.63,101.42
11/11/2024 16:00,22.13,54.79,101.42
11/11/2024 16:10,21.99,55.75,101.42
11/11/2024 16:20,21.77,56.5,101.42
11/11/2024 16:30,21.47,58.8,101.42
11/11/2024 16:40,21.37,59.67,101.43
11/11/2024 16:50,21.01,61.25,101.44
11/11/2024 17:00,20.82,60.66,101.44
11/11/2024 17:10,20.64,61.96,101.44
11/11/2024 17:20,20.21,63.54,101.45
11/11/2024 17:30,19.82,65.05,101.46
11/11/2024 17:40,19.53,66.94,101.47
11/11/2024 17:50,19.25,68.87,101.48
11/11/2024 18:00,18.99,70,101.49
11/11/2024 18:10,18.77,71.01,101.49
11/11/2024 18:20,18.49,72.6,101.5
11/11/2024 18:30,18.25,73.51,101.51
11/11/2024 18:40,18.03,74.48,101.51
11/11/2024 18:50,17.88,75.43,101.52
11/11/2024 19:00,17.59,75.73,101.53
11/11/2024 19:10,17.48,75.76,101.53
11/11/2024 19:20,17.37,75.93,101.55
11/11/2024 19:30,17.18,77.05,101.55
11/11/2024 19:40,17.05,77.43,101.55
11/11/2024 19:50,16.84,78.52,101.56
11/11/2024 20:00,16.73,79.18,101.56
11/11/2024 20:10,16.59,79.78,101.58
11/11/2024 20:20,16.62,80,101.59
11/11/2024 20:30,16.59,80.2,101.6
11/11/2024 20:40,16.51,80.67,101.61
11/11/2024 20:50,16.36,81.01,101.61
11/11/2024 21:00,16.21,81.19,101.62
11/11/2024 21:10,16.01,81.41,101.62
11/11/2024 21:20,15.81,81.9,101.62
11/11/2024 21:30,15.68,82.19,101.63
11/11/2024 21:40,15.44,82.61,101.63
11/11/2024 21:50,15.39,82.82,101.62
11/11/2024 22:00,15.32,83.13,101.62
11/11/2024 22:10,15.18,83.59,101.62
11/11/2024 22:20,15.31,82.96,101.61
11/11/2024 22:30,15.27,82.48,101.61
11/11/2024 22:40,15.17,82.37,101.6
11/11/2024 22:50,14.87,83.03,101.6
11/11/2024 23:00,14.63,83.9,101.6
11/11/2024 23:10,14.21,84.73,101.59
11/11/2024 23:20,13.81,86.7,101.58
11/11/2024 23:30,13.57,87.88,101.58
11/11/2024 23:40,13.45,88.89,101.57
11/11/2024 23:50,13.27,89.15,101.57
12/11/2024 0:00,13.05,89.58,101.57
12/11/2024 0:10,12.78,91.1,101.56
12/11/2024 0:20,12.5,91.83,101.55
12/11/2024 0:30,12.24,92.78,101.55
12/11/2024 0:40,12.03,93.5,101.55
12/11/2024 0:50,11.81,93.92,101.55
12/11/2024 1:00,11.54,93.85,101.54
12/11/2024 1:10,11.39,94.64,101.53
12/11/2024 1:20,11.45,95.59,101.53
12/11/2024 1:30,11.88,96.3,101.53
12/11/2024 1:40,12.27,96.17,101.53
12/11/2024 1:50,12.56,94.08,101.52
12/11/2024 2:00,12.82,91.2,101.52
12/11/2024 2:10,12.9,89.52,101.53
12/11/2024 2:20,12.75,89.18,101.54
12/11/2024 2:30,12.52,89.64,101.54
12/11/2024 2:40,12.56,89.88,101.54
12/11/2024 2:50,12.87,88.21,101.53
12/11/2024 3:00,12.91,87.51,101.53
12/11/2024 3:10,12.85,86.91,101.53
12/11/2024 3:20,12.94,86.87,101.54
12/11/2024 3:30,12.93,86.32,101.54
12/11/2024 3:40,12.72,87.04,101.54
12/11/2024 3:50,12.63,87.42,101.54
12/11/2024 4:00,12.67,87.39,101.54
12/11/2024 4:10,12.85,87.11,101.55
12/11/2024 4:20,13.12,86.18,101.55
12/11/2024 4:30,13.38,85.45,101.55
12/11/2024 4:40,13.73,83.84,101.56
12/11/2024 4:50,13.91,82.49,101.57
12/11/2024 5:00,13.87,82.77,101.58
12/11/2024 5:10,13.84,82.87,101.6
12/11/2024 5:20,13.8,82.96,101.6
12/11/2024 5:30,13.81,82.9,101.61
12/11/2024 5:40,13.89,82.72,101.63
12/11/2024 5:50,13.88,82.71,101.64
12/11/2024 6:00,13.94,83.46,101.65
12/11/2024 6:10,14.08,83.58,101.67
12/11/2024 6:20,14.34,83.22,101.68
12/11/2024 6:30,14.63,82.04,101.69
12/11/2024 6:40,14.91,81.4,101.69
12/11/2024 6:50,15.24,80.56,101.7
12/11/2024 7:00,15.57,80.17,101.71
12/11/2024 7:10,15.85,78.3,101.72
12/11/2024 7:20,16.1,77.5,101.72
12/11/2024 7:30,16.4,76.57,101.73
12/11/2024 7:40,16.78,75.16,101.73
12/11/2024 7:50,17.04,74.24,101.75
12/11/2024 8:00,17.2,73.74,101.76
12/11/2024 8:10,17.48,73.25,101.77
12/11/2024 8:20,17.8,71.94,101.77
12/11/2024 8:30,18.02,71.62,101.78
12/11/2024 8:40,18.29,70.8,101.78
12/11/2024 8:50,18.61,70.42,101.77
12/11/2024 9:00,18.78,69.49,101.76
12/11/2024 9:10,18.91,69.94,101.77
12/11/2024 9:20,19.05,69.33,101.76
12/11/2024 9:30,19.1,69.84,101.76
12/11/2024 9:40,19.34,69.29,101.76
12/11/2024 9:50,19.39,68.85,101.75
12/11/2024 10:00,19.83,67.04,101.75
12/11/2024 10:10,20.26,64.9,101.73
12/11/2024 10:20,20.27,65.16,101.72
12/11/2024 10:30,20.93,63.08,101.72
12/11/2024 10:40,20.68,63.04,101.71
12/11/2024 10:50,20.8,63.63,101.7
12/11/2024 11:00,21.19,62.04,101.69
12/11/2024 11:10,21.58,60.85,101.68
12/11/2024 11:20,22.32,58.72,101.67
12/11/2024 11:30,22.13,59.37,101.66
12/11/2024 11:40,22.57,57.98,101.65
12/11/2024 11:50,22.38,57.84,101.64
12/11/2024 12:00,23.24,56.45,101.62
12/11/2024 12:10,23.62,54.04,101.61
12/11/2024 12:20,23.39,54.62,101.6
12/11/2024 12:30,23.34,54.43,101.59
12/11/2024 12:40,23.65,53.67,101.59
12/11/2024 12:50,23.41,54.17,101.58
12/11/2024 13:00,23.74,53.72,101.58
12/11/2024 13:10,23.7,53.88,101.57
12/11/2024 13:20,23.6,54.76,101.57
12/11/2024 13:30,23.13,55.31,101.56
12/11/2024 13:40,23.67,54.15,101.55
12/11/2024 13:50,23.58,53.41,101.54
12/11/2024 14:00,23.33,54.05,101.53
12/11/2024 14:10,23.02,56,101.53
12/11/2024 14:20,23.47,54.87,101.53
12/11/2024 14:30,23.02,54.82,101.52
12/11/2024 14:40,22.54,55.56,101.53
12/11/2024 14:50,22.71,54.66,101.54
12/11/2024 15:00,21.73,56.37,101.54
12/11/2024 15:10,21.54,57.61,101.54
12/11/2024 15:20,21.98,56.65,101.54
12/11/2024 15:30,21.89,56.24,101.53
12/11/2024 15:40,21.62,56.75,101.53
12/11/2024 15:50,21.58,55.96,101.53
12/11/2024 16:00,21.11,56.99,101.53
12/11/2024 16:10,21.06,57.33,101.52
12/11/2024 16:20,21.21,56.8,101.52
12/11/2024 16:30,20.75,58.27,101.51
12/11/2024 16:40,20.71,57.55,101.51
12/11/2024 16:50,20.37,58.77,101.51
12/11/2024 17:00,20.2,60.03,101.52
12/11/2024 17:10,20.32,59.12,101.51
12/11/2024 17:20,20.18,60.61,101.52
12/11/2024 17:30,19.97,60.93,101.51
12/11/2024 17:40,19.51,61.68,101.51
12/11/2024 17:50,19.35,62.07,101.51
12/11/2024 18:00,19.21,63.34,101.52
12/11/2024 18:10,19.1,64.23,101.52
12/11/2024 18:20,18.81,66.14,101.53
12/11/2024 18:30,18.55,68.02,101.53
12/11/2024 18:40,18.42,69.71,101.54
12/11/2024 18:50,18.22,71.88,101.55
12/11/2024 19:00,18.06,74.01,101.57
12/11/2024 19:10,17.88,75.78,101.57
12/11/2024 19:20,17.76,76.5,101.57
12/11/2024 19:30,17.57,77.32,101.57
12/11/2024 19:40,17.45,78.31,101.57
12/11/2024 19:50,17.48,78.36,101.58
12/11/2024 20:00,17.39,79.11,101.58
12/11/2024 20:10,17.28,79.71,101.58
12/11/2024 20:20,17.12,80.53,101.58
12/11/2024 20:30,17.06,80.63,101.59
12/11/2024 20:40,16.95,80.98,101.6
12/11/2024 20:50,16.75,81.49,101.6
12/11/2024 21:00,16.57,82.22,101.61
12/11/2024 21:10,16.35,82.68,101.61
12/11/2024 21:20,15.96,84.21,101.61
12/11/2024 21:30,15.66,85.33,101.61
12/11/2024 21:40,15.56,86.5,101.61
12/11/2024 21:50,15.53,85.99,101.61
12/11/2024 22:00,15.18,87.25,101.6
12/11/2024 22:10,14.88,88.36,101.6
12/11/2024 22:20,14.66,89.38,101.6
12/11/2024 22:30,14.57,90.14,101.59
12/11/2024 22:40,14.43,90.78,101.58
12/11/2024 22:50,14.38,91.07,101.58
12/11/2024 23:00,14.17,91.7,101.57
12/11/2024 23:10,13.87,92.24,101.56
12/11/2024 23:20,13.7,92.94,101.55
12/11/2024 23:30,13.52,93.59,101.55
12/11/2024 23:40,13.39,94.12,101.54
12/11/2024 23:50,13.27,94.86,101.53
13/11/2024 0:00,13.16,95.22,101.52
13/11/2024 0:10,13.04,95.36,101.5
13/11/2024 0:20,12.84,95.54,101.48
13/11/2024 0:30,12.9,96.04,101.48
13/11/2024 0:40,12.91,96.38,101.47
13/11/2024 0:50,12.77,96.59,101.47
13/11/2024 1:00,12.66,96.81,101.46
13/11/2024 1:10,12.6,97.19,101.44
13/11/2024 1:20,12.51,97.22,101.43
13/11/2024 1:30,12.33,97.46,101.41
13/11/2024 1:40,12.27,97.71,101.41
13/11/2024 1:50,12.19,97.73,101.4
13/11/2024 2:00,12.13,98.05,101.39
13/11/2024 2:10,11.97,98.09,101.38
13/11/2024 2:20,11.68,98.31,101.36
13/11/2024 2:30,11.32,97.99,101.36
13/11/2024 2:40,11.22,98.34,101.36
13/11/2024 2:50,11.43,98.54,101.37
13/11/2024 3:00,11.44,98.77,101.38
13/11/2024 3:10,11.46,98.64,101.39
13/11/2024 3:20,11.27,98.76,101.39
13/11/2024 3:30,11.26,98.98,101.39
13/11/2024 3:40,11.26,99.13,101.39
13/11/2024 3:50,11.33,99.34,101.4
13/11/2024 4:00,11.66,99.38,101.41
13/11/2024 4:10,11.85,99.37,101.41
13/11/2024 4:20,12.01,99.32,101.41
13/11/2024 4:30,12.07,98.72,101.42
13/11/2024 4:40,12.02,98.33,101.43
13/11/2024 4:50,11.97,98.09,101.45
13/11/2024 5:00,12.35,97.13,101.46
13/11/2024 5:10,12.86,93.06,101.47
13/11/2024 5:20,13.45,88.63,101.48
13/11/2024 5:30,13.57,86.97,101.5
13/11/2024 5:40,13.66,86.27,101.52
13/11/2024 5:50,13.95,84.98,101.52
13/11/2024 6:00,14.17,84.08,101.52
13/11/2024 6:10,14.55,82.89,101.53
13/11/2024 6:20,14.85,82.13,101.55
13/11/2024 6:30,15.29,80.3,101.57
13/11/2024 6:40,15.87,77.53,101.57
13/11/2024 6:50,16.43,75.35,101.58
13/11/2024 7:00,16.96,72.7,101.59
13/11/2024 7:10,17.4,71.16,101.59
13/11/2024 7:20,17.93,68.52,101.58
13/11/2024 7:30,18.71,65.99,101.57
13/11/2024 7:40,18.92,64.4,101.56
13/11/2024 7:50,19.28,63.33,101.55
13/11/2024 8:00,19.82,61.5,101.55
13/11/2024 8:10,20.6,58.89,101.55
13/11/2024 8:20,21.11,56.91,101.55
13/11/2024 8:30,21.36,56.76,101.56
13/11/2024 8:40,21.96,54.86,101.56
13/11/2024 8:50,22.2,53.96,101.56
13/11/2024 9:00,22.7,53.21,101.54
13/11/2024 9:10,22.99,52.14,101.54
13/11/2024 9:20,23.43,51.09,101.53
13/11/2024 9:30,23.64,50.24,101.52
13/11/2024 9:40,24.26,48.63,101.5
13/11/2024 9:50,24.48,47.7,101.5
13/11/2024 10:00,24.83,46.9,101.48
13/11/2024 10:10,25.2,45.94,101.47
13/11/2024 10:20,25.59,44.46,101.47
13/11/2024 10:30,26.25,43.32,101.46
13/11/2024 10:40,26.62,41.69,101.45
13/11/2024 10:50,27.11,41.12,101.44
13/11/2024 11:00,27.74,39.15,101.41
13/11/2024 11:10,27.87,38.05,101.39
13/11/2024 11:20,28.28,36.43,101.38
13/11/2024 11:30,28.64,35.85,101.36
13/11/2024 11:40,29.1,34.78,101.34
13/11/2024 11:50,29.7,32.5,101.32
13/11/2024 12:00,29.74,31.51,101.3
13/11/2024 12:10,30.33,31.32,101.28
13/11/2024 12:20,30.32,28.28,101.26
13/11/2024 12:30,30.47,33.53,101.24
13/11/2024 12:40,30.06,36.41,101.22
13/11/2024 12:50,29.85,36.14,101.2
13/11/2024 13:00,29.21,37.6,101.2
13/11/2024 13:10,29.22,38.98,101.19
13/11/2024 13:20,29.37,38.6,101.18
13/11/2024 13:30,29.49,38.09,101.18
13/11/2024 13:40,29.09,39.05,101.17
13/11/2024 13:50,28.26,40.64,101.16
13/11/2024 14:00,27.36,43.13,101.16
13/11/2024 14:10,27.23,43.74,101.14
13/11/2024 14:20,27.93,44.54,101.13
13/11/2024 14:30,28.58,42.45,101.12
13/11/2024 14:40,28.19,42.87,101.1
13/11/2024 14:50,27.87,43.47,101.11
13/11/2024 15:00,27.62,44.73,101.11
13/11/2024 15:10,27.43,45.23,101.11
13/11/2024 15:20,26.7,46.98,101.11
